prodid, prodname, caffeine_serving, calcium_serving, carbohydrates_serving, carbon-footprint_serving,cholesterol_serving, chromium_serving, copper_serving, energy_serving, energy-from-fat_serving, erythritol_serving, fat_serving, fiber_serving, fruits-vegetables-nuts_serving, guarana-seed-extract_serving, insoluble-fiber_serving, iron_serving, magnesium_serving, manganese_serving, molybdenum_serving, monounsaturated-fat_serving, omega-3-fat_serving, pantothenic-acid_serving, phosphorus_serving, polyols_serving, polyunsaturated-fat_serving, potassium_serving, proteins_serving, salt_serving, saturated-fat_serving, selenium_serving, serum-proteins_serving, sodium_serving, soluble-fiber_serving, starch_serving, sugars_serving, taurine_serving, trans-fat_serving, vitamin-a_serving, vitamin-b1_serving, vitamin-b12_serving, vitamin-b2_serving, vitamin-b6_serving, vitamin-b9_serving,vitamin-c_serving, vitamin-d_serving, vitamin-e_serving, vitamin-pp_serving, zinc_serving
44700021323," ""Maple Bacon""", undefined,0, undefined,0.02, undefined, undefined,377,293, undefined,7, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.9398,2.5, undefined, undefined,0.37, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined,
28400094054," """"",0.02,5, undefined,0, undefined, undefined,753,544, undefined,15,3, undefined, undefined, undefined,0.00108, undefined, undefined, undefined,3, undefined, undefined, undefined, undefined,10, undefined,7,0.889,2, undefined, undefined,0.35, undefined, undefined,1, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined,0.002, undefined, undefined,
8.57732E+11," ""lemon lemongrass""",0,13, undefined, undefined, undefined, undefined,209, undefined, undefined,0, undefined, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined,0, undefined, undefined,13, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined,0.012, undefined, undefined, undefined, undefined,
4400003745," ""Nutter Butter""",0,37, undefined, undefined, undefined, undefined, undefined, undefined, undefined,11,1, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.08,4, undefined,2.5, undefined, undefined, undefined, undefined, undefined,17, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
8.19898E+11," ""Crispy Oatmeal Granola Cookies""", undefined,18, undefined, undefined, undefined, undefined,502, undefined, undefined,5,1, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.03,1,0.254,0, undefined, undefined,0.1, undefined, undefined,7, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
8425344420," ""Chocolate Pie Non-Dairy Desert""", , , undefined, , undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
8425344470," ""Chocolate Nutty Bar Non-dairy Frozen Dessert""", , , undefined, , undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
5640200401," ""Organic Cultured Coconut Milk Yogurt""", , , undefined, , undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
4997704," ""Dasani purified water""", undefined,0, undefined, undefined, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
67312005529," ""Oatmeal Cookies""", undefined,13, undefined, undefined, undefined, undefined,377, undefined, undefined,4,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.127,1, undefined, undefined,0.05, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
6.38032E+11," ""Coconut Herb Chao Slices""", , , undefined, , undefined, undefined, , , undefined, , , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
5.05427E+12," ""Authentic Delicious Tagliatelle""", undefined,60, undefined, undefined, undefined, undefined,1290, undefined, undefined,1.94,4.3, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,11.2,0.215,0.645, undefined, undefined,0.0846, undefined, undefined,0.86, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.05232E+12," ""Pesto with Fresh Basil""", undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, , , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
37600106863," ""Creamy Peanut Butter""",0,6, undefined,0, undefined, undefined,795,586, undefined,16,2, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,7,0.381,3, undefined, undefined,0.15, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined,0.002,0.004, undefined,
2200419," ""Pabst Blue Ribbon Beer""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
1244502," ""Mountain Dew""", undefined,44, undefined, undefined, undefined, undefined,711, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.1524, undefined, undefined, undefined,0.06, undefined, undefined,44, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
1213201," ""Diet Pepsi""", undefined,0, undefined, undefined, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.0889, undefined, undefined, undefined,0.035, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
81312101784," ""Plain Goat Milk Yogurt""",0.2,7, undefined,0.03, undefined, undefined,418,167, undefined,4.5,0, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,7,0.2032,3, undefined, undefined,0.08, undefined, undefined,7, undefined,0,3.00E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
6.07634E+12," ""Cherry Vanilla Creme""", undefined,46, undefined, undefined, undefined, undefined,753, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined,46, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
24300031083," ""Peanut Butter Chip Chewy Granola Bars""",0,20, undefined,0, undefined, undefined,586,209, undefined,6,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.2286,3.5, undefined, undefined,0.09, undefined, undefined,10, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
16000275119," ""Coco Puffs""",0.1,23, undefined,0, undefined,4.00E-05,418,63, undefined,1.5,2, undefined, undefined, undefined,0.0018,0.016, undefined, undefined,0.5, undefined, undefined,0.06, undefined,0.5, undefined,1,0.3302,0, undefined, undefined,0.13, undefined, undefined,10, undefined,0,0.00015,0.000375, undefined,0.000425, undefined,0.0001,0.006,8.00E-06, undefined,0.005,0.00375,
41224182202," ""Flat Fillets CF Anchovies""",0.04,0, undefined,0.016, undefined, undefined,105,42, undefined, undefined, undefined, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,2.1844,0, undefined, undefined,0.86, undefined, undefined, undefined, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
9.34022E+12," ""Blueberry Chia Pod""",0.08,15, undefined,0, undefined, undefined, undefined, undefined, undefined,9,7, undefined, undefined, undefined, undefined,0.015, undefined, undefined, undefined, undefined, undefined,0.01, undefined, undefined, undefined,4,0.0254,5, undefined, undefined,0.01, undefined, undefined,7, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0036, undefined, undefined, undefined, undefined,
9.34022E+12," ""Mango Chia Pod""", , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
70852000282," ""Organic Heavy Whipping Cream""",0, undefined, undefined,0.025, undefined, undefined, undefined, undefined, undefined,6,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0,4, undefined, undefined,0, undefined, undefined,0, undefined,0,6.00E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
8.58847E+11," ""Citrus Chia Power Snacks""",0.012,4.8, undefined,0, undefined, undefined, undefined, undefined, undefined,1.8,0.9, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.9,0.00381,0.3, undefined, undefined,0.0015, undefined, undefined,2.4, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0027, undefined, undefined, undefined, undefined,
1373501," ""Tomato Ketchup""",0,5, undefined, undefined, undefined, undefined,84, undefined, undefined,0, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.4064,0, undefined, undefined,0.16, undefined, undefined,4, undefined, undefined,3.00E-05, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined,
